timestamp_s,x_m,y_m,z_m,qx,qy,qz,qw,vx_mps,vy_mps,vz_mps,wx_radps,wy_radps,wz_radps,cmd_v_mps,cmd_w_radps
2.60000000,-9.13175869,9.87492561,0.07892323,0.02938379,0.03506589,-0.35278645,0.93458480,0.48660564,-0.42728192,-0.05607971,-0.00005755,0.00010231,-0.00127886,0.64999986,-0.00128424
2.62000000,-9.12202930,9.86638355,0.07774409,0.03082218,0.03825754,-0.35268414,0.93445188,0.48639524,-0.42690319,-0.06060641,-0.00007351,0.00012497,-0.00147021,0.64999986,-0.00147734
2.64000000,-9.11230183,9.85784531,0.07653195,0.03082155,0.03825805,-0.35269955,0.93444604,0.48638099,-0.42691922,-0.06060706,-0.00008454,0.00014372,-0.00169085,0.64999980,-0.00169905
2.66000000,-9.10257435,9.84930611,0.07531980,0.03082083,0.03825863,-0.35271710,0.93443942,0.48636478,-0.42693749,-0.06060780,-0.00009610,0.00016337,-0.00192199,0.64999974,-0.00193131
2.68000000,-9.09284687,9.84076786,0.07410765,0.03082165,0.03825797,-0.35269719,0.93444693,0.48638308,-0.42691672,-0.06060695,0.00010297,-0.00017505,0.00205940,0.64999968,0.00206939
2.70000000,-9.08311844,9.83222961,0.07289553,0.03082238,0.03825738,-0.35267928,0.93445367,0.48639959,-0.42689809,-0.06060619,0.00009223,-0.00015680,0.00184469,0.64999974,0.00185364
2.72000000,-9.07339001,9.82369232,0.07168341,0.03082303,0.03825686,-0.35266343,0.93445969,0.48641422,-0.42688161,-0.06060552,0.00008138,-0.00013834,0.00162758,0.64999980,0.00163548
2.74000000,-9.06366158,9.81515503,0.07047132,0.03082359,0.03825640,-0.35264966,0.93446487,0.48642695,-0.42686728,-0.06060494,0.00007037,-0.00011962,0.00140731,0.64999986,0.00141414
2.76000000,-9.05393314,9.80661774,0.06925923,0.03082407,0.03825602,-0.35263798,0.93446928,0.48643774,-0.42685512,-0.06060445,0.00005915,-0.00010056,0.00118303,0.64999992,0.00118877
2.78000000,-9.04420471,9.79808044,0.06804714,0.03082484,0.03825584,-0.35262841,0.93447286,0.48644656,-0.42684513,-0.06060439,0.00004769,-0.00008107,0.00095377,0.64999992,0.00095839
2.80000000,-9.03447533,9.78954411,0.06683505,0.03082514,0.03825560,-0.35262108,0.93447560,0.48645332,-0.42683750,-0.06060407,0.00003592,-0.00006107,0.00071843,0.64999998,0.00072191
2.82000000,-9.02474594,9.78100777,0.06562299,0.03082602,0.03825489,-0.35259953,0.93448377,0.48647231,-0.42681429,-0.06060305,0.00019873,-0.00033784,0.00397454,0.64999884,0.00399381
2.84000000,-9.01501369,9.77246761,0.06447310,0.02938815,0.03506265,-0.35267946,0.93462515,0.48670337,-0.42716980,-0.05607545,0.00016847,-0.00029950,0.00374372,0.64999896,0.00375946
2.86000000,-9.00527954,9.76392460,0.06335162,0.02938942,0.03506159,-0.35264575,0.93463784,0.48673448,-0.42713469,-0.05607404,0.00015875,-0.00028222,0.00352772,0.64999908,0.00354255
2.88000000,-8.99554443,9.75538254,0.06218560,0.02761703,0.03971200,-0.35266283,0.93449944,0.48626682,-0.42700592,-0.06090537,0.00018204,-0.00026479,0.00330988,0.64999920,0.00332544
2.90000000,-8.98581886,9.74684334,0.06096750,0.02761829,0.03971112,-0.35263309,0.93451065,0.48629427,-0.42697495,-0.06090440,0.00017092,-0.00024861,0.00310757,0.64999926,0.00312218
2.92000000,-8.97609234,9.73830414,0.05974943,0.02761948,0.03971029,-0.35260513,0.93452120,0.48632005,-0.42694584,-0.06090349,0.00016054,-0.00023352,0.00291900,0.64999938,0.00293272
2.94000000,-8.96636581,9.72976589,0.05853137,0.02762059,0.03970952,-0.35257897,0.93453109,0.48634419,-0.42691860,-0.06090264,0.00015010,-0.00021833,0.00272907,0.64999944,0.00274190
2.96000000,-8.95663834,9.72122765,0.05731333,0.02762163,0.03970880,-0.35255459,0.93454027,0.48636666,-0.42689320,-0.06090184,0.00013954,-0.00020297,0.00253708,0.64999950,0.00254901
2.98000000,-8.94691086,9.71269035,0.05609531,0.02762316,0.03970774,-0.35251862,0.93455386,0.48639858,-0.42685470,-0.06090052,0.00028523,-0.00041488,0.00518597,0.64999801,0.00521036
3.00000000,-8.93718243,9.70415401,0.05487733,0.02762518,0.03970633,-0.35247117,0.93457174,0.48644233,-0.42680529,-0.06089897,0.00027403,-0.00039859,0.00498240,0.64999813,0.00500582
3.02000000,-8.92745209,9.69561863,0.05365937,0.02762711,0.03970499,-0.35242563,0.93458891,0.48648432,-0.42675787,-0.06089749,0.00026296,-0.00038249,0.00478108,0.64999831,0.00480356
3.04000000,-8.91772270,9.68708420,0.05244144,0.02762897,0.03970370,-0.35238194,0.93460536,0.48652458,-0.42671239,-0.06089606,0.00025199,-0.00036653,0.00458159,0.64999843,0.00460313
3.06000000,-8.90799141,9.67855072,0.05122354,0.02763074,0.03970246,-0.35234016,0.93462116,0.48656309,-0.42666888,-0.06089470,0.00024109,-0.00035068,0.00438344,0.64999855,0.00440404
3.08000000,-8.89825916,9.67001724,0.05000567,0.02763244,0.03970128,-0.35230023,0.93463618,0.48659989,-0.42662728,-0.06089339,0.00023024,-0.00033489,0.00418610,0.64999872,0.00420578
3.10000000,-8.88852692,9.66148567,0.04878782,0.02763405,0.03970015,-0.35226214,0.93465054,0.48663497,-0.42658764,-0.06089215,0.00021940,-0.00031912,0.00398900,0.64999884,0.00400775
3.12000000,-8.87879372,9.65295410,0.04756999,0.02763559,0.03969909,-0.35222593,0.93466419,0.48666835,-0.42654991,-0.06089097,0.00020853,-0.00030332,0.00379150,0.64999890,0.00380933
3.14000000,-8.86905956,9.64442444,0.04635220,0.02763792,0.03969746,-0.35217106,0.93468487,0.48671770,-0.42649174,-0.06088903,0.00031704,-0.00046116,0.00576444,0.64999753,0.00579154
3.16000000,-8.85932446,9.63589573,0.04513445,0.02764017,0.03969590,-0.35211819,0.93470478,0.48676640,-0.42643666,-0.06088730,0.00030551,-0.00044438,0.00555477,0.64999771,0.00558089
3.18000000,-8.84958839,9.62736702,0.04391673,0.02764233,0.03969439,-0.35206729,0.93472397,0.48681328,-0.42638361,-0.06088564,0.00029414,-0.00042784,0.00534795,0.64999789,0.00537309
3.20000000,-8.83985138,9.61884022,0.04269904,0.02764441,0.03969295,-0.35201830,0.93474239,0.48685840,-0.42633259,-0.06088404,0.00028289,-0.00041148,0.00514353,0.64999801,0.00516771
3.22000000,-8.83011341,9.61031437,0.04148138,0.02764641,0.03969155,-0.35197124,0.93476015,0.48690173,-0.42628354,-0.06088250,0.00027176,-0.00039529,0.00494105,0.64999819,0.00496428
3.24000000,-8.82037544,9.60178947,0.04026375,0.02764833,0.03969022,-0.35192606,0.93477714,0.48694330,-0.42623648,-0.06088102,0.00026070,-0.00037920,0.00474000,0.64999831,0.00476229
3.26000000,-8.81063557,9.59326267,0.03907960,0.02532156,0.03882500,-0.35201418,0.93484622,0.48695108,-0.42652380,-0.05877150,0.00024979,-0.00034062,0.00454159,0.64999849,0.00456119
3.28000000,-8.80089664,9.58473206,0.03790419,0.02532361,0.03882366,-0.35196486,0.93486476,0.48699549,-0.42647156,-0.05877002,0.00033015,-0.00045020,0.00600272,0.64999729,0.00602863
3.30000000,-8.79116154,9.57620430,0.03664077,0.02355422,0.04347007,-0.35197371,0.93470317,0.48649043,-0.42635551,-0.06359845,0.00037791,-0.00043605,0.00581398,0.64999747,0.00584255
3.32000000,-8.78143024,9.56767845,0.03536882,0.02355672,0.04346871,-0.35191989,0.93472344,0.48653993,-0.42629936,-0.06359746,0.00036835,-0.00042502,0.00566690,0.64999759,0.00569474
3.34000000,-8.77169895,9.55915260,0.03409689,0.02355916,0.04346739,-0.35186741,0.93474323,0.48658818,-0.42624462,-0.06359649,0.00035908,-0.00041432,0.00552426,0.64999771,0.00555140
3.36000000,-8.76196671,9.55062866,0.03282497,0.02356154,0.04346610,-0.35181627,0.93476248,0.48663521,-0.42619124,-0.06359554,0.00035008,-0.00040394,0.00538590,0.64999783,0.00541236
3.38000000,-8.75223351,9.54210567,0.03155307,0.02356386,0.04346484,-0.35176638,0.93478125,0.48668104,-0.42613921,-0.06359462,0.00034136,-0.00039387,0.00525168,0.64999795,0.00527748
3.40000000,-8.74249840,9.53358364,0.03028119,0.02356612,0.04346361,-0.35171774,0.93479955,0.48672575,-0.42608842,-0.06359372,0.00033290,-0.00038411,0.00512147,0.64999807,0.00514663
3.42000000,-8.73276329,9.52506256,0.02900933,0.02356833,0.04346242,-0.35167030,0.93481737,0.48676932,-0.42603892,-0.06359284,0.00032468,-0.00037463,0.00499511,0.64999813,0.00501965
3.44000000,-8.72302723,9.51654339,0.02773749,0.02357095,0.04346099,-0.35161391,0.93483859,0.48682049,-0.42597947,-0.06359170,0.00038588,-0.00044525,0.00593665,0.64999735,0.00596582
3.46000000,-8.71329021,9.50802422,0.02646567,0.02357351,0.04345961,-0.35155892,0.93485928,0.48687097,-0.42592210,-0.06359068,0.00037609,-0.00043395,0.00578596,0.64999753,0.00581439
3.48000000,-8.70355225,9.49950695,0.02519388,0.02357600,0.04345826,-0.35150537,0.93487942,0.48692021,-0.42586619,-0.06358968,0.00036659,-0.00042299,0.00563983,0.64999765,0.00566754
3.50000000,-8.69381332,9.49099064,0.02392210,0.02357843,0.04345694,-0.35145313,0.93489903,0.48696816,-0.42581165,-0.06358872,0.00035738,-0.00041236,0.00549810,0.64999777,0.00552511
3.52000000,-8.68407345,9.48247433,0.02265034,0.02358079,0.04345566,-0.35140222,0.93491822,0.48701492,-0.42575848,-0.06358776,0.00034844,-0.00040204,0.00536062,0.64999789,0.00538696
3.54000000,-8.67433167,9.47395992,0.02137860,0.02358310,0.04345440,-0.35135254,0.93493688,0.48706052,-0.42570662,-0.06358684,0.00033977,-0.00039204,0.00522724,0.64999795,0.00525292
3.56000000,-8.66458988,9.46544743,0.02010687,0.02358535,0.04345318,-0.35130411,0.93495506,0.48710495,-0.42565605,-0.06358594,0.00033136,-0.00038234,0.00509783,0.64999807,0.00512288
3.58000000,-8.65484715,9.45693493,0.01883517,0.02358769,0.04345191,-0.35125378,0.93497396,0.48715076,-0.42560312,-0.06358495,0.00036603,-0.00042234,0.00563128,0.64999765,0.00565894
3.60000000,-8.64510345,9.44842339,0.01756348,0.02359011,0.04345060,-0.35120168,0.93499357,0.48719856,-0.42554873,-0.06358397,0.00035630,-0.00041112,0.00548159,0.64999777,0.00550852
3.62000000,-8.63535881,9.43991280,0.01629182,0.02359247,0.04344932,-0.35115096,0.93501258,0.48724511,-0.42549577,-0.06358302,0.00034685,-0.00040021,0.00533610,0.64999789,0.00536232
3.64000000,-8.62561321,9.43140411,0.01502017,0.02359476,0.04344807,-0.35110161,0.93503112,0.48729041,-0.42544419,-0.06358210,0.00033765,-0.00038960,0.00519464,0.64999801,0.00522016
3.66000000,-8.61586666,9.42289639,0.01374854,0.02359700,0.04344686,-0.35105354,0.93504918,0.48733449,-0.42539400,-0.06358120,0.00032871,-0.00037928,0.00505702,0.64999807,0.00508187
3.68000000,-8.60611916,9.41438866,0.01247693,0.02359917,0.04344568,-0.35100675,0.93506676,0.48737741,-0.42534509,-0.06358033,0.00032000,-0.00036923,0.00492308,0.64999819,0.00494727
3.70000000,-8.59637165,9.40588284,0.01118719,0.02271714,0.04576650,-0.35099834,0.93498105,0.48711598,-0.42527714,-0.06599365,0.00033537,-0.00035933,0.00479105,0.64999831,0.00481620
3.72000000,-8.58663177,9.39738178,0.00981407,0.01950471,0.04722530,-0.35112143,0.93493479,0.48682734,-0.42555982,-0.06630127,0.00035068,-0.00032730,0.00467575,0.64999837,0.00470029
3.74000000,-8.57689476,9.38887119,0.00848805,0.01950700,0.04722436,-0.35107622,0.93495178,0.48686859,-0.42551237,-0.06630104,0.00037108,-0.00034635,0.00494779,0.64999819,0.00497376
3.76000000,-8.56715679,9.38036156,0.00716203,0.01950933,0.04722340,-0.35103002,0.93496913,0.48691091,-0.42546406,-0.06630083,0.00036548,-0.00034111,0.00487302,0.64999825,0.00489860
3.78000000,-8.55741787,9.37185287,0.00583602,0.01951163,0.04722245,-0.35098448,0.93498623,0.48695263,-0.42541641,-0.06630063,0.00036024,-0.00033623,0.00480327,0.64999831,0.00482848
3.80000000,-8.54767799,9.36334515,0.00451001,0.01951390,0.04722151,-0.35093954,0.93500310,0.48699379,-0.42536941,-0.06630042,0.00035540,-0.00033171,0.00473862,0.64999831,0.00476349
3.82000000,-8.53793716,9.35483837,0.00318400,0.01951614,0.04722058,-0.35089520,0.93501973,0.48703438,-0.42532301,-0.06630022,0.00035094,-0.00032755,0.00467921,0.64999837,0.00470377
3.84000000,-8.52819633,9.34633255,0.00185800,0.01951835,0.04721967,-0.35085139,0.93503618,0.48707449,-0.42527717,-0.06630002,0.00034689,-0.00032377,0.00462519,0.64999843,0.00464947
3.86000000,-8.51845360,9.33782768,0.00053200,0.01952054,0.04721877,-0.35080802,0.93505245,0.48711419,-0.42523178,-0.06629982,0.00034326,-0.00032038,0.00457677,0.64999843,0.00460079
3.88000000,-8.50871086,9.32932377,-0.00079399,0.01952271,0.04721787,-0.35076508,0.93506855,0.48715347,-0.42518684,-0.06629962,0.00034006,-0.00031740,0.00453419,0.64999849,0.00455799
3.90000000,-8.49896717,9.32082081,-0.00211998,0.01952486,0.04721698,-0.35072246,0.93508452,0.48719248,-0.42514226,-0.06629942,0.00033682,-0.00031437,0.00449091,0.64999849,0.00451448
3.92000000,-8.48922348,9.31231880,-0.00344597,0.01952698,0.04721610,-0.35068053,0.93510026,0.48723087,-0.42509836,-0.06629923,0.00033164,-0.00030954,0.00442192,0.64999855,0.00444513
3.94000000,-8.47947788,9.30381775,-0.00477195,0.01952907,0.04721524,-0.35063919,0.93511575,0.48726866,-0.42505512,-0.06629904,0.00032681,-0.00030503,0.00435748,0.64999861,0.00438036
3.96000000,-8.46973228,9.29531670,-0.00609792,0.01953112,0.04721439,-0.35059845,0.93513101,0.48730594,-0.42501244,-0.06629884,0.00032232,-0.00030084,0.00429768,0.64999861,0.00432024
3.98000000,-8.45998478,9.28681755,-0.00742390,0.01953315,0.04721355,-0.35055825,0.93514609,0.48734275,-0.42497036,-0.06629866,0.00031820,-0.00029699,0.00424262,0.64999866,0.00426489
4.00000000,-8.45023823,9.27831841,-0.00874987,0.01953516,0.04721272,-0.35051849,0.93516099,0.48737907,-0.42492875,-0.06629847,0.00031443,-0.00029347,0.00419246,0.64999866,0.00421446
4.02000000,-8.44048977,9.26982021,-0.01007584,0.01953714,0.04721190,-0.35047922,0.93517572,0.48741502,-0.42488760,-0.06629828,0.00031105,-0.00029032,0.00414737,0.64999872,0.00416914
4.04000000,-8.43074131,9.26132393,-0.01140180,0.01953906,0.04721110,-0.35044131,0.93518996,0.48744977,-0.42484802,-0.06629812,0.00029207,-0.00027260,0.00389431,0.64999884,0.00391475
4.06000000,-8.42099094,9.25282669,-0.01272776,0.01954089,0.04721034,-0.35040498,0.93520355,0.48748299,-0.42480996,-0.06629795,0.00028717,-0.00026803,0.00382901,0.64999890,0.00384911
4.08000000,-8.41124153,9.24433136,-0.01405372,0.01954270,0.04720960,-0.35036922,0.93521696,0.48751566,-0.42477253,-0.06629778,0.00028256,-0.00026373,0.00376750,0.64999896,0.00378728
4.10000000,-8.40149021,9.23583698,-0.01537967,0.01954447,0.04720886,-0.35033402,0.93523014,0.48754784,-0.42473567,-0.06629761,0.00027824,-0.00025969,0.00370982,0.64999896,0.00372929
4.12000000,-8.39173889,9.22734261,-0.01670562,0.01954616,0.04720830,-0.35029936,0.93524313,0.48757952,-0.42469937,-0.06629762,0.00027420,-0.00025592,0.00365604,0.64999902,0.00367523
4.14000000,-8.38198662,9.21884918,-0.01803157,0.01954789,0.04720759,-0.35026515,0.93525594,0.48761076,-0.42466354,-0.06629746,0.00027047,-0.00025244,0.00360623,0.64999902,0.00362516
4.16000000,-8.37223721,9.21035957,-0.01944404,0.02099765,0.05038377,-0.35014856,0.93510246,0.48731402,-0.42427623,-0.07080607,0.00028463,-0.00026684,0.00355789,0.64999908,0.00357921
4.18000000,-8.36249065,9.20187473,-0.02086016,0.02099945,0.05038302,-0.35011521,0.93511492,0.48734447,-0.42424133,-0.07080588,0.00028080,-0.00026325,0.00350996,0.64999908,0.00353100
4.20000000,-8.35274315,9.19338036,-0.02217772,0.01400487,0.04780445,-0.35044527,0.93525755,0.48737317,-0.42521274,-0.06450257,0.00024941,-0.00018705,0.00311757,0.64999926,0.00313312
4.22000000,-8.34299564,9.18487644,-0.02346777,0.01400638,0.04780401,-0.35041571,0.93526864,0.48740014,-0.42518175,-0.06450287,0.00025077,-0.00018808,0.00313460,0.64999926,0.00315023
4.24000000,-8.33324718,9.17637348,-0.02475784,0.01400790,0.04780356,-0.35038593,0.93527979,0.48742732,-0.42515054,-0.06450316,0.00025251,-0.00018938,0.00315636,0.64999926,0.00317210
4.26000000,-8.32349873,9.16787052,-0.02604790,0.01400943,0.04780311,-0.35035595,0.93529105,0.48745468,-0.42511910,-0.06450347,0.00025466,-0.00019099,0.00318321,0.64999926,0.00319909
4.28000000,-8.31374836,9.15936852,-0.02733798,0.01401098,0.04780266,-0.35032564,0.93530238,0.48748234,-0.42508733,-0.06450377,0.00025724,-0.00019293,0.00321553,0.64999920,0.00323157
4.30000000,-8.30399895,9.15086746,-0.02862806,0.01401255,0.04780220,-0.35029501,0.93531388,0.48751026,-0.42505521,-0.06450408,0.00026030,-0.00019523,0.00325380,0.64999920,0.00327003
4.32000000,-8.29424763,9.14236736,-0.02991814,0.01401414,0.04780173,-0.35026395,0.93532550,0.48753861,-0.42502263,-0.06450439,0.00026388,-0.00019791,0.00329856,0.64999920,0.00331501
4.34000000,-8.28449726,9.13386726,-0.03120824,0.01401561,0.04780130,-0.35023502,0.93533635,0.48756519,-0.42499244,-0.06450471,0.00022446,-0.00016834,0.00280574,0.64999944,0.00281973
4.36000000,-8.27474499,9.12536716,-0.03249833,0.01401698,0.04780090,-0.35020837,0.93534631,0.48758948,-0.42496452,-0.06450497,0.00022584,-0.00016938,0.00282305,0.64999938,0.00283713
4.38000000,-8.26499271,9.11686897,-0.03378844,0.01401834,0.04780049,-0.35018155,0.93535632,0.48761392,-0.42493641,-0.06450523,0.00022757,-0.00017067,0.00284458,0.64999938,0.00285877
4.40000000,-8.25524044,9.10837078,-0.03507855,0.01401973,0.04780009,-0.35015452,0.93536645,0.48763859,-0.42490804,-0.06450551,0.00022965,-0.00017224,0.00287063,0.64999938,0.00288495
4.42000000,-8.24548721,9.09987259,-0.03636866,0.01402112,0.04779968,-0.35012716,0.93537670,0.48766354,-0.42487937,-0.06450579,0.00023212,-0.00017409,0.00290154,0.64999938,0.00291601
4.44000000,-8.23573399,9.09137535,-0.03765878,0.01402254,0.04779926,-0.35009950,0.93538707,0.48768875,-0.42485034,-0.06450606,0.00023502,-0.00017626,0.00293771,0.64999938,0.00295237
4.46000000,-8.22597980,9.08287907,-0.03894890,0.01402397,0.04779884,-0.35007146,0.93539757,0.48771432,-0.42482093,-0.06450634,0.00023837,-0.00017878,0.00297963,0.64999932,0.00299449
4.48000000,-8.21622467,9.07438278,-0.04023904,0.01402543,0.04779841,-0.35004297,0.93540823,0.48774028,-0.42479104,-0.06450662,0.00024223,-0.00018167,0.00302784,0.64999932,0.00304294
4.50000000,-8.20646954,9.06588745,-0.04152917,0.01402673,0.04779803,-0.35001740,0.93541777,0.48776382,-0.42476439,-0.06450690,0.00018898,-0.00014174,0.00236226,0.64999956,0.00237404
4.52000000,-8.19671440,9.05739307,-0.04281931,0.01402788,0.04779769,-0.34999490,0.93542618,0.48778430,-0.42474079,-0.06450713,0.00019085,-0.00014314,0.00238566,0.64999956,0.00239756
4.54000000,-8.18695831,9.04889870,-0.04410946,0.01402904,0.04779735,-0.34997219,0.93543470,0.48780504,-0.42471695,-0.06450735,0.00019303,-0.00014477,0.00241288,0.64999956,0.00242492
4.56000000,-8.17720127,9.04040432,-0.04539961,0.01403022,0.04779700,-0.34994918,0.93544328,0.48782599,-0.42469281,-0.06450758,0.00019554,-0.00014665,0.00244422,0.64999956,0.00245641
4.58000000,-8.16744518,9.03191090,-0.04668977,0.01403141,0.04779666,-0.34992582,0.93545204,0.48784727,-0.42466831,-0.06450781,0.00019840,-0.00014880,0.00248001,0.64999956,0.00249238
4.60000000,-8.15768719,9.02341747,-0.04797992,0.01403263,0.04779630,-0.34990212,0.93546093,0.48786888,-0.42464343,-0.06450805,0.00020165,-0.00015124,0.00252068,0.64999950,0.00253325
4.62000000,-8.14793015,9.01492500,-0.04927009,0.01403386,0.04779594,-0.34987798,0.93546993,0.48789087,-0.42461812,-0.06450829,0.00020533,-0.00015400,0.00256667,0.64999950,0.00257947
4.64000000,-8.13817120,9.00643349,-0.05056026,0.01403512,0.04779557,-0.34985337,0.93547916,0.48791328,-0.42459229,-0.06450853,0.00020948,-0.00015711,0.00261855,0.64999950,0.00263161
4.66000000,-8.12851810,8.99796677,-0.05183038,0.01158036,0.04696399,-0.35235572,0.93461525,0.48216337,-0.42426524,-0.06190760,-0.02028115,0.01394323,-0.25351420,0.64522481,-0.25470605
4.68000000,-8.11890602,8.98944378,-0.05306807,0.01146091,0.04699328,-0.35473090,0.93371636,0.48005134,-0.42677742,-0.06187681,-0.02011247,0.01382726,-0.25140563,0.64530385,-0.25258759
4.70000000,-8.10933685,8.98087120,-0.05430511,0.01134229,0.04702206,-0.35708600,0.93281823,0.47793391,-0.42925295,-0.06184357,-0.01996820,0.01372808,-0.24960233,0.64537084,-0.25077584
4.72000000,-8.09981060,8.97224903,-0.05554145,0.01122433,0.04705035,-0.35942420,0.93191981,0.47580814,-0.43169451,-0.06180779,-0.01985044,0.01364711,-0.24813026,0.64542526,-0.24929683
4.74000000,-8.09032631,8.96357918,-0.05677703,0.01110688,0.04707821,-0.36174873,0.93101996,0.47367108,-0.43410510,-0.06176941,-0.01976064,0.01358538,-0.24700777,0.64546651,-0.24816906
4.76000000,-8.08095264,8.95490646,-0.05800397,0.01094269,0.04711665,-0.36499220,0.92975318,0.46480179,-0.43200505,-0.06094436,-0.03554133,0.02443455,-0.44426629,0.63748199,-0.44635499
4.78000000,-8.07174206,8.94622993,-0.05921802,0.01073291,0.04716488,-0.36912599,0.92811978,0.45960936,-0.43490180,-0.06068829,-0.03518925,0.02419250,-0.43986523,0.63565981,-0.44193324
4.80000000,-8.06260490,8.93746758,-0.06043086,0.01052485,0.04721174,-0.37321460,0.92648321,0.45592633,-0.43913600,-0.06062653,-0.03487659,0.02397755,-0.43595704,0.63591260,-0.43800667
4.82000000,-8.05354214,8.92862320,-0.06164236,0.01031827,0.04725732,-0.37726313,0.92484206,0.45221046,-0.44328162,-0.06055726,-0.03460674,0.02379202,-0.43258393,0.63612896,-0.43461770
4.84000000,-8.04455376,8.91969585,-0.06285237,0.01011290,0.04730169,-0.38127679,0.92319459,0.44845808,-0.44734293,-0.06048045,-0.03438153,0.02363719,-0.42976880,0.63630825,-0.43178931
4.86000000,-8.03564167,8.91068935,-0.06406072,0.00990848,0.04734494,-0.38526100,0.92153907,0.44466487,-0.45132408,-0.06039595,-0.03420319,0.02351458,-0.42753953,0.63644946,-0.42954957
4.88000000,-8.02686787,8.90165615,-0.06525947,0.00967127,0.04739396,-0.38987100,0.91959822,0.43461695,-0.45009315,-0.05952442,-0.04527128,0.03112386,-0.56589049,0.62850529,-0.56855100
4.90000000,-8.01827717,8.89260578,-0.06644446,0.00940272,0.04744797,-0.39507243,0.91737562,0.42833552,-0.45380655,-0.05922614,-0.04477810,0.03078480,-0.55972582,0.62683284,-0.56235737
4.92000000,-8.00978279,8.88345242,-0.06762745,0.00913662,0.04749993,-0.40020818,0.91514683,0.42351630,-0.45894313,-0.05912311,-0.04433330,0.03047900,-0.55416578,0.62728816,-0.55677116
4.94000000,-8.00138569,8.87419891,-0.06880821,0.00887268,0.04754994,-0.40528440,0.91291010,0.41864607,-0.46394339,-0.05900851,-0.04394078,0.03020914,-0.54925925,0.62768620,-0.55184156
4.96000000,-7.99308968,8.86484623,-0.07002080,0.00757941,0.04985498,-0.41036597,0.91052556,0.41338506,-0.46884808,-0.06092432,-0.04630860,0.02996424,-0.54480642,0.62802666,-0.54759145
4.98000000,-7.98489666,8.85539818,-0.07123687,0.00730648,0.04989571,-0.41534245,0.90826631,0.40840387,-0.47359234,-0.06076185,-0.04600571,0.02976825,-0.54124302,0.62831157,-0.54400980
5.00000000,-7.97680426,8.84585667,-0.07244951,0.00703486,0.04993473,-0.42027864,0.90599275,0.40335986,-0.47821313,-0.06058725,-0.04576548,0.02961281,-0.53841674,0.62853622,-0.54116905
5.02000000,-7.96891832,8.83632565,-0.07364401,0.00672120,0.04997791,-0.42595872,0.90333617,0.39290988,-0.47792432,-0.05968312,-0.05271700,0.03411083,-0.62019920,0.62157214,-0.62336963
5.04000000,-7.96114397,8.82668591,-0.07483499,0.00641086,0.05001867,-0.43155748,0.90067482,0.38732424,-0.48328668,-0.05950327,-0.05213193,0.03373226,-0.61331612,0.62219507,-0.61645132
5.06000000,-7.95348167,8.81694221,-0.07602218,0.00610351,0.05005710,-0.43708155,0.89800709,0.38168809,-0.48848060,-0.05930986,-0.05160599,0.03339195,-0.60712856,0.62274933,-0.61023217
5.08000000,-7.94593334,8.80709743,-0.07720529,0.00579881,0.05009331,-0.44253761,0.89533097,0.37599909,-0.49351132,-0.05910298,-0.05114080,0.03309094,-0.60165578,0.62323505,-0.60473144
5.10000000,-7.93849945,8.79715347,-0.07835560,0.00104231,0.04791142,-0.44804120,0.89272755,0.37040368,-0.49883255,-0.05393195,-0.05076356,0.02687496,-0.59721762,0.62365168,-0.59997338
5.12000000,-7.93117809,8.78710651,-0.07943004,0.00075547,0.04791680,-0.45337749,0.89002937,0.36460575,-0.50354546,-0.05365121,-0.05042630,0.02669641,-0.59324992,0.62399828,-0.59598738
5.14000000,-7.92397404,8.77696705,-0.08049869,0.00047026,0.04792044,-0.45866695,0.88731509,0.35874242,-0.50810754,-0.05335812,-0.05015763,0.02655417,-0.59008896,0.62427282,-0.59281188
5.16000000,-7.91693306,8.76679039,-0.08155512,0.00016769,0.04792246,-0.46426010,0.88440150,0.35054529,-0.51008409,-0.05275031,-0.05311893,0.02812192,-0.62492782,0.62116855,-0.62781149
5.18000000,-7.91001272,8.75651455,-0.08260574,-0.00013143,0.04792257,-0.46977121,0.88148648,0.34449968,-0.51497817,-0.05245667,-0.05253045,0.02781037,-0.61800450,0.62179923,-0.62085623
5.20000000,-7.90321398,8.74614429,-0.08365031,-0.00042743,0.04792085,-0.47520691,0.87856805,0.33841681,-0.51969790,-0.05215202,-0.05200193,0.02753057,-0.61178666,0.62235981,-0.61460972
5.22000000,-7.89653730,8.73568153,-0.08468863,-0.00072065,0.04791733,-0.48057392,0.87564385,0.33229396,-0.52424836,-0.05183634,-0.05153506,0.02728340,-0.60629410,0.62285042,-0.60909176
5.24000000,-7.88998413,8.72513103,-0.08572047,-0.00101143,0.04791208,-0.48587909,0.87271124,0.32612747,-0.52863389,-0.05150954,-0.05113195,0.02706999,-0.60155165,0.62327051,-0.60432744
5.26000000,-7.88355446,8.71449471,-0.08673585,-0.00224046,0.04453162,-0.49110454,0.86995876,0.32033223,-0.53299534,-0.04694651,-0.04783687,0.02391854,-0.59796047,0.62361908,-0.60034752
5.28000000,-7.87729073,8.70383835,-0.08766320,-0.00254018,0.04451554,-0.49694958,0.86663318,0.30918771,-0.53052670,-0.04595621,-0.05939643,0.02969834,-0.74245489,0.61576587,-0.74541879
5.30000000,-7.87127924,8.69325542,-0.08856748,-0.00286913,0.04449555,-0.50334138,0.86293650,0.29875782,-0.53053242,-0.04512204,-0.05860681,0.02930353,-0.73258466,0.61053818,-0.73550916
